movie_id,title,year,genres,imdb_rating,rotten_tomatoes,age
tt4948040,Emma's Chance,2016,"Drama,Family,Sport",6.1,51,7+
tt4952376,Brothers,2015,Documentary,7.4,54,13+
tt4971344,The Sisters Brothers,2018,"Drama,Western",6.9,72,18+
tt4971408,Await Further Instructions,2018,"Horror,Mystery,Sci-Fi",4.9,56,18+
tt4971824,Very Big Shot,2015,"Action,Crime,Drama",6.9,53,18+
tt4972062,Don't Think Twice,2016,"Comedy,Drama",6.7,66,18+
tt4974684,Kara Bela,2015,"Action,Adventure,Comedy",6.7,52,13+
tt4975920,The Kid,2019,"Biography,Drama,Western",5.9,62,18+
tt4978274,Priceless,2016,"Crime,Drama,Romance",6.1,59,13+
tt4981636,Middle School: The Worst Years of My Life,2016,"Comedy,Family",6.1,62,7+
tt4986098,The Titan,2018,"Drama,Mystery,Romance",4.8,63,18+
tt4986134,Rebel in the Rye,2017,"Biography,Drama,Romance",6.7,66,13+
tt4995776,The Red Sea Diving Resort,2019,"Drama,History,Thriller",6.6,75,18+
tt5000698,Marriage of Lies,2016,"Drama,Mystery,Thriller",5.0,45,7+
tt5001754,Braven,2018,"Action,Thriller",5.9,82,18+
tt5007774,A Box of Faith,2015,Family,6.2,33,all
tt5013782,Change in the Air,2018,Drama,5.8,47,7+
tt5022702,Hush,2016,"Horror,Thriller",6.6,73,18+
tt5028340,Mary Poppins Returns,2018,"Adventure,Comedy,Family",6.6,73,7+
tt5034122,Cruise,2018,"Drama,Romance",5.4,52,18+
tt5034266,Our Souls at Night,2017,"Drama,Romance",6.9,65,16+
tt5036924,The CEO,2016,"Drama,Mystery,Thriller",5.7,37,13+
tt5037840,Drunk Parents,2019,Comedy,4.0,54,18+
tt5061570,Hostile Border,2015,"Drama,Thriller",5.5,46,18+
tt5071886,Kabali,2016,"Action,Crime,Drama",6.1,65,18+
tt5074352,Dangal,2016,"Action,Biography,Drama",8.3,97,7+
tt5076150,Doubting Thomas,2018,Drama,5.1,45,18+
tt5085924,Wildling,2018,"Drama,Fantasy,Horror",5.5,62,18+
tt5093026,Papillon,2017,"Adventure,Biography,Crime",7.2,75,18+
tt5094192,Goyo: The Boy General,2018,"Action,Biography,History",6.5,51,16+
tt5095030,Ant-Man and the Wasp,2018,"Action,Adventure,Comedy",7.0,81,13+
tt5096470,Love Wedding Repeat,2020,"Comedy,Romance",5.6,52,18+
tt5104604,Isle of Dogs,2018,"Adventure,Animation,Comedy",7.8,80,13+
tt5108476,Befikre,2016,"Comedy,Drama,Romance",4.2,50,13+
tt5112692,Secrets,2017,Drama,5.6,42,13+
tt5114154,The Keeping Hours,2017,"Drama,Fantasy,Horror",6.4,58,13+
tt5115546,Ghost Team,2016,"Comedy,Thriller",4.9,50,13+
tt5116302,Togo,2019,"Adventure,Biography,Drama",7.9,76,7+
tt5117484,Frat Star,2017,"Comedy,Drama",3.5,41,18+
tt5122374,Tini: The New Life of Violetta,2016,"Adventure,Family,Music",5.4,50,all
tt5126540,Black Box,2020,"Sci-Fi,Thriller",3.1,61,16+
tt5128826,The Alchemist Cookbook,2016,"Comedy,Drama,Horror",5.2,50,18+
tt5140248,The Beginning of Life,2016,"Documentary,Family",7.4,52,all
tt5143704,Green is Gold,2016,"Crime,Drama",6.0,53,18+
tt5153236,Hampstead,2017,"Comedy,Drama,Romance",6.1,59,13+
tt5155780,The Discovery,2017,"Drama,Romance,Sci-Fi",6.2,72,18+
tt5156746,Force 2,2016,"Action,Thriller",6.2,55,7+
tt5163286,Jeremiah Tower: The Last Magnificent,2016,"Biography,Documentary",6.6,50,18+
tt5168832,After Porn Ends 2,2017,Documentary,5.5,66,18+
tt5176486,Grandma's House,2016,Drama,6.0,43,7+
tt5176580,Wild Nights with Emily,2018,"Comedy,History",6.3,54,13+
tt5179598,Billionaire Boys Club,2018,"Biography,Drama,Thriller",5.6,62,18+
tt5186714,The Salesman,2016,"Drama,Thriller",7.7,72,13+
tt5197544,Baar Baar Dekho,2016,"Drama,Romance,Sci-Fi",5.4,58,7+
tt5205210,Strange Weather,2016,Drama,6.0,51,18+
tt5206260,The Willoughbys,2020,"Adventure,Animation,Comedy",6.4,80,7+
tt5207116,X: Past Is Present,2015,"Drama,Mystery,Romance",5.2,43,13+
tt5207846,The First Secret City,2015,Documentary,7.4,43,7+
tt5208216,Wonderstruck,2017,"Adventure,Drama,Mystery",6.2,63,7+
tt5208252,Operation Finale,2018,"Biography,Drama,History",6.6,69,13+
tt5215952,The Wailing,2016,"Drama,Horror",7.4,75,18+
tt5222768,White Fang,2018,"Adventure,Animation,Drama",6.9,76,7+
tt5224012,Kiss and Cry,2017,"Biography,Drama,Music",6.7,44,13+
tt5246700,How It Ends,2018,"Action,Drama,Horror",5.1,60,18+
tt5246902,Blood Brother,2018,"Action,Crime,Drama",4.5,50,18+
tt5247022,Paterson,2016,"Comedy,Drama,Romance",7.3,73,18+
tt5254610,Final Score,2018,"Action,Adventure,Drama",5.8,61,18+
tt5259822,Tesla,2020,"Biography,Drama",5.1,59,13+
tt5260026,The Wedding Party,2016,"Comedy,Romance",5.0,54,13+
tt5266668,Rogue Warfare,2019,"Action,War",3.0,44,18+
tt5267472,Step Sisters,2018,Comedy,5.5,57,13+
tt5268348,Generation Wealth,2018,Documentary,6.7,57,18+
tt5275828,Lo and Behold: Reveries of the Connected World,2016,Documentary,7.0,64,13+
tt5275866,Norman Lear: Just Another Version of You,2016,"Biography,Documentary,History",7.3,49,13+
tt5278462,Author: The JT LeRoy Story,2016,"Biography,Documentary",7.1,68,18+
tt5278506,Tickled,2016,"Crime,Documentary,Mystery",7.4,70,18+
tt5281700,Heartbeats,2017,"Comedy,Drama,Music",5.4,47,7+
tt5294518,Eli,2019,"Drama,Horror,Mystery",5.8,64,18+
tt5297578,Zindagi Kitni Haseen Hay,2016,"Adventure,Drama,Romance",5.6,49,all
tt5304992,Set It Up,2018,"Comedy,Romance",6.5,69,16+
tt5305246,93 Days,2016,Drama,6.1,53,7+
tt5316540,Close,2019,"Action,Drama,Thriller",5.7,65,18+
tt5317732,The Little Prince,2015,Documentary,8.0,74,7+
tt5323662,A Silent Voice: The Movie,2016,"Animation,Drama",8.2,78,13+
tt5325684,Hate Story IV,2018,"Crime,Drama,Thriller",3.4,41,18+
tt5330986,Wild Prairie Rose,2016,"Drama,Family",6.8,40,13+
tt5335314,One Step Behind the Seraphim,2017,Drama,8.1,63,13+
tt5339586,Mike Epps: Don't Take It Personal,2015,Comedy,4.5,40,18+
tt5340882,Zoombies,2016,"Action,Adventure,Comedy",3.4,48,16+
tt5344794,Sniper: Special Ops,2016,"Action,Thriller,War",3.0,49,18+
tt5360996,Mary Magdalene,2018,"Biography,Drama,History",5.9,63,18+
tt5371168,The Extraordinary Journey of the Fakir,2018,"Adventure,Comedy,Drama",6.8,60,all
tt5377564,U Turn,2016,"Crime,Horror,Mystery",7.4,59,18+
tt5397194,Anon,2018,"Crime,Mystery,Sci-Fi",6.1,69,18+
tt5427194,The Miracle Season,2018,"Drama,Sport",6.5,60,7+
tt5439796,Logan Lucky,2017,"Action,Comedy,Crime",7.0,77,13+
tt5442456,24 Hours to Live,2017,"Action,Sci-Fi,Thriller",5.8,64,18+
tt5442884,Hope Dances,2017,Family,5.7,39,7+
tt5451244,The Motive,2017,"Comedy,Crime,Drama",6.5,63,18+
tt5451640,Secrets of Deception,2017,"Action,Crime,Drama",4.3,44,18+
tt5456546,Judwaa 2,2017,"Action,Comedy,Romance",3.7,51,16+
tt5457484,Cabin 28,2017,Horror,3.3,45,18+
tt5460548,Corporate,2017,"Drama,Thriller",6.5,48,13+
tt5462602,The Big Sick,2017,"Comedy,Drama,Romance",7.5,79,18+
tt5467554,Daphne,2017,"Comedy,Drama",6.0,62,18+
tt5472374,Meri Pyaari Bindu,2017,"Comedy,Drama,Romance",6.1,59,7+
tt5474042,Half Girlfriend,2017,"Drama,Romance",4.7,55,7+
tt5474644,My Little Pony: Equestria Girls - Legend of Everfree,2016,"Animation,Comedy,Family",6.5,55,all
tt5478478,Hostiles,2017,"Drama,Western",7.2,76,18+
tt5501104,Border,2018,"Crime,Drama,Fantasy",7.0,68,18+
tt5510970,Bill Frisell: A Portrait,2017,Documentary,7.3,66,18+
tt5512872,Be Somebody,2016,"Comedy,Drama,Romance",5.6,54,7+
tt5519340,Bright,2017,"Action,Fantasy,Thriller",6.3,76,18+
tt5519566,The First Monday in May,2016,Documentary,7.1,56,13+
tt5521550,Dirty 30,2016,Comedy,5.5,55,13+
tt5523010,The Nutcracker and the Four Realms,2018,"Adventure,Family,Fantasy",5.6,65,7+
tt5524630,The Brave,2019,"Action,Crime,Thriller",5.2,49,18+
tt5536610,Private Life,2018,"Comedy,Drama",7.2,67,18+
tt5539054,You Get Me,2017,"Crime,Drama,Mystery",4.7,52,18+
tt5541002,Pachamama,2018,"Adventure,Animation,Family",6.8,57,7+
tt5541240,To the Bone,2017,Drama,6.7,69,18+
tt5556054,Four Kids and It,2020,"Family,Fantasy",5.1,52,7+
tt5565254,Wetlands,2017,"Crime,Drama,Thriller",4.4,45,18+
tt5566790,A Futile and Stupid Gesture,2018,"Biography,Comedy",6.7,75,18+
tt5577494,Clemency,2019,Drama,6.5,60,18+
tt5579356,Dogged,2017,Horror,3.4,37,18+
tt5579982,Apple of My Eye,2017,"Drama,Family",5.6,46,7+
tt5580390,The Shape of Water,2017,"Drama,Fantasy,Romance",7.3,82,18+
tt5580392,Amateur,2018,"Drama,Sport",5.9,66,18+
tt5580536,Arsenal,2017,"Action,Crime,Thriller",4.0,53,18+
tt5588416,2Eleven,2015,Action,5.6,41,18+
tt5592248,The Beguiled,2017,"Drama,History,Thriller",6.3,70,18+
tt5595168,Kingsglaive: Final Fantasy XV,2016,"Action,Adventure,Animation",6.7,67,13+
tt5598110,In the Shadow of Iris,2016,"Drama,Thriller",6.1,52,18+
tt5598216,Team Foxcatcher,2016,"Biography,Crime,Documentary",7.2,85,16+
tt5598292,Polaroid,2019,"Drama,Horror,Mystery",5.2,60,13+
tt5610626,Dragonheart: Battle for the Heartfire,2017,"Action,Adventure,Drama",5.3,53,13+
tt5616176,2 Hearts,2020,"Drama,Romance",6.3,62,13+
tt5616294,Spinning Man,2018,"Drama,Mystery,Thriller",5.7,61,18+
tt5622412,Black Water,2018,"Action,Drama,Thriller",4.7,54,18+
tt5629084,Superpower Dogs,2019,Documentary,7.6,56,all
tt5629524,Beyond the Edge,2018,"Action,Adventure,Fantasy",4.5,53,13+
tt5638642,The Ritual,2017,"Horror,Mystery,Thriller",6.4,83,18+
tt5639898,Social Animals,2018,Comedy,5.3,53,18+
tt5640450,ARQ,2016,"Action,Sci-Fi,Thriller",6.3,74,18+
tt5649144,The Florida Project,2017,Drama,7.6,77,18+
tt5655222,The Hero,2017,"Drama,Romance",6.5,63,18+
tt5666304,The Little Hours,2017,"Comedy,Romance",5.8,64,18+
tt5667482,Izzie's Way Home,2016,"Adventure,Animation",1.6,38,all
tt5673714,First We Take Brooklyn,2018,"Crime,Drama,Thriller",4.1,45,18+
tt5687040,Ismael's Ghosts,2017,"Drama,Mystery,Romance",5.5,53,18+
tt5687270,The Corrupted,2019,"Crime,Drama,Thriller",5.7,53,18+
tt5688868,Primal Rage,2018,"Action,Adventure,Horror",5.0,53,18+
tt5688932,Sorry to Bother You,2018,"Comedy,Drama,Fantasy",6.9,73,18+
tt5688996,Alex Strangelove,2018,"Comedy,Drama,Romance",6.3,64,18+
tt5689068,Killing Gunther,2017,"Action,Comedy,Thriller",4.8,57,18+
tt5692390,Status Update,2018,"Comedy,Fantasy,Romance",5.8,60,13+
tt5696326,Running for Grace,2018,"Family,Romance",6.1,54,16+
tt5698568,1898: Our Last Men in the Philippines,2016,"Drama,History,War",6.5,56,13+
tt5700672,Train to Busan,2016,"Action,Horror,Thriller",7.6,81,16+
tt5702446,God Bless the Broken Road,2018,"Drama,Family,Romance",5.8,50,7+
tt5704748,Becoming Cary Grant,2017,"Biography,Documentary",6.6,70,7+
tt5704912,A Cowgirl's Story,2017,"Drama,Family",5.6,51,7+
tt5710042,Mercy,2016,"Drama,Mystery,Thriller",4.2,37,all
tt5710514,I Don't Feel at Home in This World Anymore,2017,"Comedy,Crime,Drama",6.9,70,18+
tt5714320,Let's Dance,2019,"Drama,Music,Romance",6.4,51,18+
tt5715066,Mortal,2020,"Action,Adventure,Drama",5.9,64,18+
tt5715874,The Killing of a Sacred Deer,2017,"Drama,Horror,Mystery",7.0,76,18+
tt5717492,Small Crimes,2017,"Crime,Drama,Thriller",5.8,58,18+
tt5719700,Home Again,2017,"Comedy,Drama,Romance",5.8,67,13+
tt5723286,Wheelman,2017,"Action,Thriller",6.4,79,18+
tt5723774,Hotel Coolgardie,2016,Documentary,6.8,57,18+
tt5727208,Uncut Gems,2019,"Crime,Drama,Thriller",7.4,80,18+
tt5737862,Landline,2017,"Comedy,Drama",6.4,58,18+
tt5740806,Coin Heist,2017,"Crime,Drama,Romance",4.8,48,7+
tt5741304,Jailbreak,2017,"Action,Comedy",5.4,58,18+
tt5742374,You Were Never Really Here,2017,"Crime,Drama,Thriller",6.7,74,18+
tt5743858,25 Kille,2016,"Comedy,Drama",5.7,41,7+
tt5755912,Barcelona: A Love Untold,2016,"Drama,Romance",6.6,52,7+
tt5764024,OK Jaanu,2017,"Drama,Romance",5.4,54,7+
tt5770430,Ozzy,2016,"Adventure,Animation,Comedy",5.2,58,all
tt5770620,The Lovers,2017,"Comedy,Drama,Romance",6.1,54,18+
tt5773986,Studio 54,2018,"Documentary,History,Music",7.0,61,18+
tt5774062,Spontaneous,2020,"Comedy,Drama,Horror",6.5,66,18+
tt5783956,When We First Met,2018,"Comedy,Fantasy,Romance",6.4,75,16+
tt5785116,Begum Jaan,2017,"Action,Drama,History",5.6,50,18+
tt5788462,Rocco,2016,Documentary,5.7,54,18+
tt5789976,King of Thieves,2018,"Biography,Crime,Drama",5.6,61,18+
tt5792656,Running with the Devil,2019,"Crime,Drama,Thriller",5.4,59,18+
tt5795086,Gemini,2017,"Crime,Drama,Mystery",5.4,55,18+
tt5804412,Landline,2017,Comedy,6.3,58,18+
tt5809020,Handsome: A Netflix Mystery Movie,2017,"Comedy,Mystery",5.2,45,16+
tt5813366,Bleeding Steel,2017,"Action,Sci-Fi,Thriller",5.2,61,18+
tt5814408,A Witches' Ball,2017,"Adventure,Comedy,Family",5.0,40,7+
tt5816374,Band Aid,2017,"Comedy,Drama,Music",6.6,63,18+
tt5817548,Ice Princess Lily,2018,"Adventure,Animation,Comedy",5.3,43,7+
tt5825380,Wonder Wheel,2017,"Drama,Romance",6.2,65,13+
tt5826432,Burning Sands,2017,Drama,6.0,68,18+
tt5827360,Catching Feelings,2017,"Comedy,Drama,Romance",5.7,45,18+
tt5827790,Unknown Origins,2020,"Action,Crime,Drama",6.1,59,18+
tt5829032,Camp Cold Brook,2018,Horror,4.4,48,18+
tt5829040,Fun Mom Dinner,2017,Comedy,5.3,57,18+
tt5831402,The Feels,2017,"Comedy,Romance",5.1,57,18+
tt5834760,Look Away,2018,"Drama,Fantasy,Horror",5.8,64,18+
tt5834854,Mary,2019,"Horror,Mystery",4.5,53,18+
tt5843876,Chemical Hearts,2020,"Drama,Romance",6.3,64,18+
tt5848272,Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",7.0,79,7+
tt5848416,Walk. Ride. Rodeo.,2019,"Biography,Drama,Sport",6.5,52,7+
tt5851786,Gnome Alone,2017,"Adventure,Animation,Comedy",5.6,51,7+
tt5862166,The Poison Rose,2019,"Crime,Mystery,Thriller",4.8,57,18+
tt5862312,Veronica,2017,"Horror,Mystery",6.2,81,18+
tt5865326,The Laundromat,2019,"Comedy,Crime,Drama",6.3,71,18+
tt5870322,Rock My Heart,2017,Drama,6.5,49,7+
tt5881528,Damsel,2018,"Comedy,Drama,Western",5.5,57,18+
tt5884230,Brad's Status,2017,"Comedy,Drama,Music",6.5,65,18+
tt5884234,First Kill,2017,"Action,Thriller",5.0,58,18+
tt5884960,Home,2015,Documentary,8.4,74,7+
tt5886440,Marrowbone,2017,"Drama,Horror,Mystery",6.7,68,18+
tt5886842,"Remembering Leonard: His Life, Legacy and Battle with COPD",2017,Documentary,7.7,44,all
tt5889204,Pokémon the Movie: Volcanion and the Mechanical Marvel,2016,"Action,Adventure,Animation",5.9,54,7+
tt5891626,Ordinary People,2016,Drama,7.3,56,18+
tt5893332,Sandy Wexler,2017,"Comedy,Drama,Music",5.3,62,16+
tt5895028,13th,2016,"Crime,Documentary,History",8.2,76,18+
tt5895892,The Last Descent,2016,Drama,5.5,53,7+
tt5902484,Kaatru Veliyidai,2017,Romance,5.8,42,7+
tt5913798,Wounds,2019,"Drama,Horror,Mystery",4.1,55,18+
tt5914996,No Game No Life: Zero,2017,"Adventure,Animation,Drama",7.3,64,18+
tt5929654,Think Like a Dog,2020,"Comedy,Drama,Family",5.2,55,7+
tt5929754,Wildlife,2018,Drama,6.8,69,13+
tt5929776,Before the Flood,2016,"Documentary,News",8.2,74,7+
tt5946128,Dear Zindagi,2016,"Drama,Romance",7.4,66,13+
tt5946668,4/20 Massacre,2018,"Action,Horror",3.7,47,18+
tt5952332,Amanda Knox,2016,"Crime,Documentary",6.9,69,18+
tt5956100,Tiger Zinda Hai,2017,"Action,Adventure,Thriller",5.9,72,7+
tt5959952,Mission Control: The Unsung Heroes of Apollo,2017,"Documentary,History",7.5,58,7+
tt5960374,Vox Lux,2018,"Drama,Music",5.9,62,18+
tt5962210,Ingrid Goes West,2017,"Comedy,Drama,Horror",6.6,70,18+
tt5968274,The Angel,2018,"Action,Biography,Drama",6.7,75,18+
tt5969180,I Hate Kids,2019,"Adventure,Comedy",5.1,51,13+
tt5978822,The Wedding Party,2016,"Comedy,Romance",5.9,54,13+
tt5985288,Sour Apples,2016,"Drama,History",7.1,57,7+
tt5985820,A Chaster Marriage,2016,"Comedy,Romance",5.4,46,13+
tt5989218,Life Itself,2018,"Drama,Romance",6.9,68,18+
tt5990066,Bad Match,2017,"Crime,Horror,Mystery",5.6,56,18+
tt5997666,Jab Harry Met Sejal,2017,"Comedy,Drama,Romance",5.1,55,7+
tt5998744,S Storm,2016,"Action,Crime",5.2,29,13+
tt5999530,Before We Vanish,2017,"Drama,Sci-Fi",6.2,54,18+
tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,"Adventure,Comedy,Family",4.3,58,7+
tt6009140,Wedding Unplanned,2017,"Comedy,Drama",6.1,55,16+
tt6012380,Ordinary Love,2019,"Drama,Romance",6.6,60,18+
tt6014472,S.W.A.T.: Under Siege,2017,"Action,Thriller",4.6,53,18+
tt6016744,The Edge of Democracy,2019,"Documentary,History",7.3,83,16+
tt6018306,Last Flag Flying,2017,"Comedy,Drama,War",6.9,67,18+
tt6021694,The Outdoorsman,2017,Comedy,5.4,37,13+
tt6032076,Polar,2019,"Comedy,Drama",7.1,73,18+
tt6045466,Madame,2017,"Comedy,Drama,Romance",6.1,59,16+
tt6048930,Naked,2017,"Comedy,Fantasy,Romance",5.4,57,16+
tt6053948,Sunday's Illness,2018,Drama,6.9,72,13+
tt6055082,My Pet Dinosaur,2017,"Action,Adventure,Family",4.1,48,7+
tt6060156,Toc Toc,2017,Comedy,6.8,62,7+
tt6061074,First Match,2018,"Drama,Sport",6.4,72,18+
tt6062774,Monos,2019,"Adventure,Drama,Thriller",6.8,65,18+
tt6063090,Light of My Life,2019,"Drama,Sci-Fi,Thriller",6.6,65,18+
tt6067832,Batman & Bill,2017,"Animation,Documentary,Mystery",7.9,61,16+
tt6091368,Secondhand Hearts,2017,"Drama,Romance",5.3,36,16+
tt6095472,The Angry Birds Movie 2,2019,"Action,Adventure,Animation",6.4,67,7+
tt6103292,Lock,2016,Thriller,6.0,40,7+
tt6105774,The Reliant,2019,Action,3.3,42,13+
tt6107548,Late Night,2019,"Comedy,Drama",6.5,84,18+
tt6110504,Becoming Bond,2017,"Biography,Comedy,Documentary",7.5,78,18+
tt6116568,Making a Killing,2018,"Crime,Drama,Mystery",5.2,37,18+
tt6116856,The Night Comes for Us,2018,"Action,Crime,Thriller",6.9,87,18+
tt6119856,Irreplaceable You,2018,"Comedy,Drama,Romance",6.4,66,18+
tt6141246,The Aeronauts,2019,"Action,Adventure,Drama",6.6,71,13+
tt6142496,6 Balloons,2018,Drama,5.9,69,18+
tt6148864,Fang,2018,Horror,2.8,44,18+
tt6149154,Waiting for the Barbarians,2019,"Drama,History",6.0,60,16+
tt6155172,Roma,2018,Drama,7.6,94,18+
tt6155456,Juanita,2019,Drama,6.1,54,18+
tt6163142,Grace,2018,"Comedy,Drama,Romance",5.7,47,16+
tt6173902,Hulk: Where Monsters Dwell,2016,"Action,Animation,Fantasy",5.4,51,7+
tt6176928,Whose Streets?,2017,Documentary,6.0,55,18+
tt6185286,Saving Capitalism,2017,Documentary,6.8,73,7+
tt6186696,The Most Assassinated Woman in the World,2018,"Biography,Drama,Mystery",5.4,58,18+
tt6186910,Imaikkaa Nodigal,2018,"Crime,Drama,Thriller",7.3,57,all
tt6189022,Angel Has Fallen,2019,"Action,Thriller",6.4,75,18+
tt6193408,A Shaun the Sheep Movie: Farmageddon,2019,"Adventure,Animation,Comedy",6.8,86,all
tt6196936,The Kill Team,2019,"Action,Biography,Drama",6.0,61,18+
tt6197400,Cross: Rise of the Villains,2019,"Action,Fantasy,Sci-Fi",2.0,38,18+
tt6198246,The Great War,2019,"Drama,War",4.1,47,18+
tt6199572,Capone,2020,"Biography,Crime,Drama",4.7,56,18+
tt6200274,Hajwala: The Missing Engine,2016,"Action,Adventure,Crime",2.0,32,13+
tt6204340,Bullet Head,2017,"Crime,Drama,Thriller",5.4,59,18+
tt6205872,Assassination Nation,2018,"Comedy,Horror,Thriller",6.0,64,18+
tt6208096,Modern Prodigal,2019,"Crime,Drama,Mystery",4.8,32,7+
tt6212478,American Animals,2018,"Biography,Crime,Drama",7.0,72,18+
tt6212496,Mr. Roosevelt,2017,Comedy,6.2,56,18+
tt6214928,1922,2017,"Crime,Drama,Horror",6.2,84,18+
tt6217306,Apostle,2018,"Drama,Fantasy,Horror",6.3,68,18+
tt6218358,Calibre,2018,"Drama,Thriller",6.8,84,18+
tt6222118,The Doorman,2020,"Action,Drama,Thriller",4.7,59,18+
tt6224502,Boarding School,2018,"Horror,Mystery,Thriller",5.9,56,18+
tt6225520,The Man Who Invented Christmas,2017,"Biography,Comedy,Drama",7.0,65,7+
tt6228640,The Horse Dancer,2017,"Family,Sport",4.7,40,all
tt6243140,Ravenous,2017,"Action,Adventure,Drama",5.8,76,18+
tt6245644,Before All Others,2016,Family,5.1,36,7+
tt6245710,Black Ballerina,2016,Documentary,7.5,41,all
tt6246534,Miss Virginia,2019,Drama,7.2,51,16+
tt6250650,Halloween Party,2019,Horror,5.1,48,16+
tt6261048,"Love, Kennedy",2017,Drama,6.8,49,7+
tt6263642,Generation Iron 2,2017,Documentary,6.1,52,13+
tt6265828,A Ghost Story,2017,"Drama,Fantasy,Mystery",6.8,74,18+
tt6266538,Vice,2018,"Biography,Comedy,Drama",7.2,76,18+
tt6268734,Holly Star,2018,Comedy,5.2,44,7+
tt6269368,The Clovehitch Killer,2018,"Crime,Drama,Horror",6.5,70,13+
tt6269658,Monster Island,2017,"Adventure,Animation,Comedy",4.8,43,7+
tt6272828,Mubarakan,2017,"Comedy,Romance",5.6,57,13+
tt6280328,Raju Gari Gadhi 2,2017,"Comedy,Horror,Thriller",5.3,44,18+
tt6288124,"Don't Worry, He Won't Get Far on Foot",2018,"Biography,Comedy,Drama",6.8,68,18+
tt6288694,Acts of Vengeance,2017,"Action,Drama,Thriller",5.7,61,18+
tt6290418,"To Each, Her Own",2018,"Comedy,Drama",5.4,45,18+
tt6290736,Wheeler,2017,Drama,6.0,47,7+
tt6292852,I Am Mother,2019,"Drama,Mystery,Sci-Fi",6.7,89,13+
tt6299040,The Ghazi Attack,2017,"Action,Drama,Thriller",7.5,77,7+
tt6303866,Beach Rats,2017,Drama,6.4,63,18+
tt6306064,Adrift,2018,"Action,Adventure,Biography",6.6,70,13+
tt6317962,Fireworks,2017,"Animation,Drama,Fantasy",5.6,55,13+
tt6324278,Abominable,2019,"Adventure,Animation,Comedy",7.0,73,7+
tt6333052,Casting JonBenet,2017,"Crime,Documentary,Drama",6.1,59,16+
tt6333060,Icarus,2017,"Documentary,Sport",7.9,75,18+
tt6333064,Nobody Speak: Trials of the Free Press,2017,Documentary,6.4,69,16+
tt6333072,Joshua: Teenager vs. Superpower,2017,Documentary,7.3,75,16+
tt6333086,Menashe,2017,Drama,6.6,55,7+
tt6333088,Legion of Brothers,2017,"Documentary,War",6.1,55,16+
tt6342110,Spivak,2018,Comedy,5.7,48,18+
tt6346162,Newsies: The Broadway Musical,2017,Musical,8.2,69,7+
tt6348138,Missing Link,2019,"Adventure,Animation,Comedy",6.7,68,7+
tt6352548,Poster Boys,2017,Comedy,5.4,44,13+
tt6357074,Pup Star: Better 2Gether,2017,Family,4.5,41,all
tt6378710,Villains,2019,"Comedy,Horror,Thriller",6.3,62,18+
tt6379314,Let It Fall: Los Angeles 1982-1992,2017,"Documentary,History",7.8,56,18+
tt6390668,Invisible Life,2019,Drama,7.7,85,18+
tt6394270,Bombshell,2019,"Biography,Drama",6.8,76,18+
tt6412452,The Ballad of Buster Scruggs,2018,"Comedy,Drama,Musical",7.2,92,16+
tt6423886,Happy Anniversary,2018,Comedy,5.7,55,18+
tt6428150,High Strung Free Dance,2018,"Music,Romance",6.8,69,7+
tt6433832,The Tree of Blood,2018,Drama,6.4,64,18+
tt6436726,7500,2019,"Drama,Thriller",6.3,75,18+
tt6443294,Blaze,2018,"Biography,Drama,Music",6.6,60,18+
tt6444140,Time Share,2018,"Drama,Mystery,Thriller",5.9,71,18+
tt6445414,The Coldest Game,2019,"History,Sport,Thriller",6.2,60,18+
tt6450804,Terminator: Dark Fate,2019,"Action,Adventure,Sci-Fi",6.2,76,18+
tt6452332,Lu Over the Wall,2017,"Adventure,Animation,Comedy",6.8,58,7+
tt6452574,Sanju,2018,"Biography,Comedy,Drama",7.6,74,18+
tt6456222,Nostalgia,2018,Drama,5.6,51,18+
tt6456326,Monsters of Man,2020,"Action,Sci-Fi,Thriller",5.4,60,18+
tt6460528,The Blackout,2019,Drama,4.6,66,18+
tt6463468,Beast,2018,"Adventure,Drama",5.8,65,18+
tt6469960,An Imperfect Murder,2017,"Drama,Mystery,Thriller",2.9,38,18+
tt6472116,Bayonet,2018,"Drama,Sport",5.6,59,18+
tt6473066,Clouds,2020,"Biography,Drama,Music",7.5,60,13+
tt6494358,Clive Davis: The Soundtrack of Our Lives,2017,"Documentary,Music",7.5,50,13+
tt6494418,Siberia,2018,"Crime,Drama,Romance",4.3,60,16+
tt6506146,The 3rd Eye,2017,"Drama,Fantasy,Horror",5.1,46,18+
tt6508228,Ghosts of War,2020,"Fantasy,Horror,Thriller",5.6,60,18+
tt6510332,McQueen,2018,"Biography,Documentary",7.7,66,18+
tt6511932,The Beach Bum,2019,"Comedy,Drama",5.5,62,18+
tt6512300,Death of a Child,2017,Documentary,6.4,44,13+
tt6513120,Fighting with My Family,2019,"Biography,Comedy,Drama",7.0,77,13+
tt6513656,Escape Plan 2: Hades,2018,"Action,Crime,Mystery",3.9,59,18+
tt6516314,Piercing,2018,"Horror,Mystery,Thriller",5.5,58,18+
tt6516590,Cold Zone,2017,"Action,Sci-Fi",3.6,43,13+
tt6518270,An Evening with Beverly Luff Linn,2018,"Comedy,Crime",5.8,59,18+
tt6521876,Jay and Silent Bob Reboot,2019,"Action,Adventure,Comedy",5.6,65,18+
tt6523720,The Quake,2018,"Action,Drama,Thriller",6.2,65,13+
tt6527456,Asphalt Burning,2020,"Action,Comedy",5.2,50,16+
