movie_id,title,year,genres,imdb_rating
tt6047280,Going West,2017,"Comedy,Drama",6.3
tt6047298,The Summit,2017,"Drama,Mystery,Thriller",6.0
tt6047374,Welcome to Acapulco,2019,"Action,Comedy,Thriller",4.2
tt6047388,Planetarian: Storyteller of the Stars,2016,"Animation,Drama,Sci-Fi",6.9
tt6047468,Tales for the Campfire,2016,Horror,2.0
tt6047482,Four Hands,2017,"Drama,Thriller",6.2
tt6047658,"Matilda's Bridge, a Duppy Story",2020,"Drama,Horror,Mystery",7.1
tt6047844,Torchbearer,2016,Documentary,2.4
tt6047906,Marathon: The Patriots Day Bombing,2016,Documentary,7.9
tt6047974,Lupin the Third: Goemon's Blood Spray,2017,"Action,Adventure,Animation",7.3
tt6048070,The Extraordinary Ordinary,2019,Drama,7.9
tt6048244,Spring Equinox,2016,Documentary,7.0
tt6048414,The Enemies Within,2016,Documentary,5.2
tt6048582,The Falls: Covenant of Grace,2016,"Drama,Romance",7.0
tt6048638,A Ghost Waits,2020,"Comedy,Horror,Romance",6.2
tt6048658,To End a War,2017,Documentary,7.3
tt6048828,Far Away Too Close,2016,"Drama,Romance",4.7
tt6048922,Greyhound,2020,"Drama,History,War",7.0
tt6048930,Naked,2017,"Comedy,Fantasy,Romance",5.4
tt6049106,Riot Girls,2019,"Action,Sci-Fi",4.7
tt6049218,Love Him or Leave Him the Movie,2019,Comedy,8.9
tt6050008,Italian Business,2017,Comedy,2.6
tt6050292,Conquering Southern China,2016,Documentary,8.4
tt6050396,What Doesn't Kill Us,2018,Drama,6.1
tt6050658,An Idiot Lost in Xiangxi,2016,"Action,Adventure,Comedy",4.8
tt6050668,The Best People,2017,Comedy,4.5
tt6051052,You Mean the World to Me,2017,"Drama,Family",6.6
tt6051096,The Axiom,2018,"Fantasy,Horror,Mystery",4.7
tt6051204,Star Trek: The Journey to the Silver Screen,2016,Documentary,8.0
tt6051260,Cruel Peter,2019,Horror,4.5
tt6051292,Iron Warrioresses,2018,"Drama,History",5.8
tt6051312,London Unplugged,2018,Drama,6.0
tt6051328,Flowers Movie,2016,Drama,6.8
tt6051394,Bitch Lover,2020,"Drama,Romance",5.5
tt6051424,Hell's Kitty,2018,"Comedy,Horror",3.5
tt6051468,Crows of the Desert: A Hero's Journey through the Armenian Genocide,2017,Documentary,6.6
tt6051554,The Garden of Afflictions,2017,Documentary,6.3
tt6051798,Lay Me Down to Sleep,2020,Thriller,3.9
tt6051918,Unsound,2020,Drama,5.0
tt6052020,Alt Space,2018,"Drama,Thriller",4.7
tt6052206,Professor Mack,2019,"Comedy,Romance",3.7
tt6052328,"Hey, Trump U!",2016,Comedy,1.5
tt6052748,A Chance in the World,2017,"Biography,Drama,Family",6.7
tt6052982,A Mile in My Shoes,2016,"Crime,Drama,Thriller",7.8
tt6053438,First Reformed,2017,"Drama,Mystery,Thriller",7.1
tt6053440,Princess Cyd,2017,"Drama,Romance",6.7
tt6053472,The Toybox,2018,Horror,3.8
tt6053938,The Laws of Thermodynamics,2018,Comedy,6.0
tt6053948,Sunday's Illness,2018,Drama,6.9
tt6054058,Khaidi No. 150,2017,"Action,Drama,Romance",5.8
tt6054098,The Electrician,2017,"Mystery,Thriller",8.2
tt6054290,Soulmate,2016,"Drama,Romance",7.3
tt6054650,A Question of Faith,2017,Drama,6.1
tt6054710,Anthem of a Teenage Prophet,2018,"Drama,Fantasy,Mystery",5.4
tt6054758,Kirik Party,2016,"Comedy,Drama,Romance",8.2
tt6054846,Amundsen,2019,"Adventure,Biography,Drama",6.2
tt6054874,Furious,2017,"Action,Drama,History",6.1
tt6054910,Paris la blanche,2017,"Drama,Romance",6.7
tt6055082,My Pet Dinosaur,2017,"Action,Adventure,Family",4.1
tt6055450,Red Army Hooligans,2018,"Action,Crime,Drama",2.2
tt6055538,Vitello,2018,"Adventure,Animation,Comedy",7.2
tt6055754,"The Sun, the Sun Blinded Me",2016,Drama,5.2
tt6056644,Majnu,2016,"Comedy,Drama,Romance",6.4
tt6057032,Gook,2017,Drama,7.0
tt6057200,Catalina,2016,Horror,3.4
tt6057204,The Chain,2018,"Drama,Thriller",6.0
tt6057322,Axe: Music of a People,2016,"Documentary,Music",7.9
tt6057418,Exchange,2016,Comedy,9.0
tt6057514,Sliders of Ghost Town: Origins,2016,Documentary,7.6
tt6057540,36 Steps on a Curved Road,2017,Drama,7.8
tt6057574,Julia Blue,2018,"Drama,Romance,War",7.1
tt6057694,Cannibal Claus,2016,Horror,4.3
tt6058070,Silent Times,2018,"Action,Comedy,Drama",7.1
tt6058084,The Return,2018,"Documentary,Drama",7.0
tt6058136,You Only Live Once,2017,"Action,Comedy,Crime",4.6
tt6058448,Psychic Murder,2017,Drama,8.9
tt6058850,Scorn,2020,Drama,4.5
tt6058878,Love at the End of the World,2015,Romance,5.3
tt6059074,Jomon's Gospels,2017,"Comedy,Drama",6.6
tt6059108,Shadow of a Gun,2018,Drama,7.6
tt6059142,Revolution: New Art For A New World,2016,Documentary,6.9
tt6059268,The Forces of Horror Anthology: Volume I,2020,Horror,4.9
tt6059352,The Canadoo,2016,Horror,3.5
tt6059432,Eddie Glum,2016,"Fantasy,Horror,Mystery",6.1
tt6059570,Larger Than Life: The Kevyn Aucoin Story,2017,"Biography,Documentary",7.6
tt6060144,Wounded by the Wind,2017,Drama,5.7
tt6060156,Toc Toc,2017,Comedy,6.8
tt6060190,The Contractor,2018,"Action,Crime,Drama",5.2
tt6060208,Flock of Four,2017,"Adventure,Comedy,Drama",6.2
tt6060316,Secrets of an Agent,2016,Fantasy,7.3
tt6060444,The Paper Tigers,2020,"Action,Comedy",6.3
tt6060874,Opposite Borders,2020,Drama,6.8
tt6060960,The Future Perfect,2016,Drama,6.6
tt6061074,First Match,2018,"Drama,Sport",6.4
tt6061364,Small Group,2018,Drama,6.7
tt6061456,Acajou,2017,"Fantasy,Thriller",7.0
tt6061558,Ivan,2017,Drama,6.9
tt6062422,Unravelled,2019,"Drama,Mystery,Thriller",5.0
tt6062606,I'd Like to Be Alone Now,2019,"Comedy,Drama",5.5
tt6062774,Monos,2019,"Adventure,Drama,Thriller",6.8
tt6063014,Before I Die,2016,Horror,4.3
tt6063024,Meatball Machine Kodoku,2017,"Action,Comedy,Horror",5.8
tt6063050,Acrimony,2018,"Drama,Horror,Romance",5.9
tt6063090,Light of My Life,2019,"Drama,Sci-Fi,Thriller",6.6
tt6063298,Road to Mercy,2016,Documentary,6.6
tt6063648,Captain Black,2017,Drama,5.4
tt6063866,Accidental Family,2017,"Comedy,Drama",5.1
tt6064228,À la recherche des femmes chefs,2016,Documentary,6.4
tt6064378,The Dark Maidens,2017,"Drama,Mystery",6.2
tt6064520,"Rich Boy, Rich Girl",2018,"Comedy,Drama,Romance",4.5
tt6064652,Kampout: Director's Cut,2016,Horror,5.5
tt6064698,What Is ASMR?,2016,Documentary,6.4
tt6064744,"John, 316",2020,Drama,4.0
tt6065046,The West and the Ruthless,2017,"Action,Adventure,Drama",4.8
tt6065196,Waldo on Weed,2019,"Documentary,Drama",6.9
tt6065246,Kinky,2018,"Drama,Romance",3.1
tt6065846,An Addicting Picture,2017,"Drama,Mystery,Sci-Fi",6.7
tt6065988,Bombshells and Dollies,2020,"Biography,Documentary,History",7.6
tt6066012,Nirmala Convent,2016,"Drama,Romance",4.7
tt6066078,Zeus,2016,Drama,7.3
tt6066170,A Town Called Panic: Double Fun,2016,"Animation,Comedy",8.0
tt6066280,Spent,2017,"Comedy,Drama",4.4
tt6066538,A Quiet Dream,2016,Drama,6.9
tt6066948,My Rebound Girl,2016,"Comedy,Romance",6.4
tt6066958,Blue Kids,2017,"Drama,Thriller",4.6
tt6067388,The Cat Rescuers,2018,Documentary,7.7
tt6067462,Cock and Bull,2016,Crime,6.8
tt6067750,Nettle,2016,"Action,Comedy,Drama",4.1
tt6067752,Lucifer,2019,"Action,Crime,Drama",7.5
tt6067832,Batman & Bill,2017,"Animation,Documentary,Mystery",7.9
tt6067892,Stateless,2020,Documentary,7.7
tt6068242,Show Me Democracy,2017,Documentary,6.9
tt6068406,Galaxy Lords,2018,"Action,Adventure,Comedy",2.9
tt6068554,[Cargo],2018,"Crime,Thriller",2.9
tt6068730,The Naked Hats,2016,"Comedy,Drama,Family",5.8
tt6068756,It Hits You When You Know It,2020,Drama,7.7
tt6068788,Nothing to Do,2017,Drama,7.5
tt6068960,Hatred,2016,"Drama,War",7.6
tt6068978,Amityville Exorcism,2017,Horror,1.9
tt6069126,The Escape,2017,Drama,5.9
tt6069162,Here and Now,2018,"Drama,Music,Romance",4.5
tt6069232,TIES THAT BIND: Hawai'i in the Pacific,2016,Documentary,4.0
tt6069264,Bitch,2017,"Comedy,Drama,Thriller",5.2
tt6069336,The Demonic Dead,2017,Horror,3.5
tt6069422,The Bongs Again,2017,Drama,5.7
tt6069442,Kékszakállú,2016,Drama,5.5
tt6069620,Love & Bananas: An Elephant Story,2018,"Action,Adventure,Documentary",8.0
tt6069880,Five Nights at Freddy's: The Fan Film,2016,"Action,Horror,Mystery",6.9
tt6069908,Choir Girl,2019,Drama,4.0
tt6070524,Scattering CJ,2019,"Documentary,Drama",8.3
tt6070832,Sakurada Reset Part I,2017,"Drama,Fantasy,Mystery",5.6
tt6070838,Beauty and Ruin,2016,Documentary,5.2
tt6071084,Teenosaurus Rex,2017,"Comedy,Drama",4.7
tt6071092,Imprisoned,2018,"Drama,Thriller",5.2
tt6071168,Cloud Whispers,2018,"Comedy,Drama,Family",5.9
tt6071314,Chevron vs. The Amazon,2016,Documentary,4.1
tt6071534,Gringo: The Dangerous Life of John McAfee,2016,"Crime,Documentary",6.7
tt6071704,Back to Zero,2018,Drama,5.0
tt6071754,"Clinton, Inc.",2016,Documentary,8.3
tt6072380,Sometimes I Want to Be a Porn Star,2015,Romance,5.2
tt6072502,The School,2018,"Horror,Thriller",4.0
tt6072604,Agujero Negro,2018,"Comedy,Drama",6.7
tt6072662,My Egg Boy,2016,"Comedy,Drama,Romance",5.2
tt6073014,Aga's House,2019,"Comedy,Drama",7.7
tt6073544,The Healer,2018,Drama,6.5
tt6073576,Path to the Dream,2018,Action,5.5
tt6073760,What Haunts Us,2018,Documentary,7.0
tt6073960,I Am a Teacher,2016,"Drama,History,War",6.0
tt6074024,The Last Party,2016,"Comedy,Crime",4.3
tt6074070,Checkmate,2019,Thriller,3.6
tt6074202,I Belonged to You,2016,"Drama,Romance",5.5
tt6074478,Johann Karlo's Gun Driver,2016,"Action,Adventure,Drama",5.5
tt6074486,Unwanted,2017,Horror,3.2
tt6074542,Friend of the World,2020,"Comedy,Horror,Sci-Fi",4.6
tt6074820,Stray,2018,Drama,5.6
tt6074834,Delaware Shore,2018,Drama,4.7
tt6074938,Anomie,2016,Drama,5.6
tt6075750,Summer's Desire,2016,Romance,4.1
tt6075764,My Brother Loves Me Too Much,2017,"Drama,Family,Romance",5.7
tt6076004,Love Birds,2017,Drama,4.5
tt6076170,Ransacked,2016,Documentary,8.6
tt6076194,Rom Boys: 40 Years of Rad,2020,"Documentary,Sport",6.8
tt6076208,The Vibe,2019,Mystery,4.1
tt6076226,Rise of the Footsoldier 3,2017,"Action,Comedy,Crime",5.8
tt6076810,Skid Row Marathon,2017,Documentary,7.9
tt6077094,Bad & the Birdieman,2016,Documentary,3.8
tt6077176,An Israeli Love Story,2017,"Drama,History",6.4
tt6077206,Vengo Volviendo,2015,Family,7.3
tt6077244,Carbon Copy,2016,Action,3.8
tt6077404,Boris and the Bomb,2019,"Action,Comedy",4.1
tt6077540,Yesterday's Girl,2018,"Action,Drama,Sci-Fi",2.3
tt6077598,A Delicious Flight,2015,Romance,3.5
tt6077620,My Experience,2017,Drama,7.0
tt6077910,Finding St. Isabel,2016,Drama,8.5
tt6077926,Tip of My Tongue,2017,Documentary,6.2
tt6078030,Brighton Beach,2020,Drama,4.8
tt6078194,Bhabhipedia,2018,"Comedy,Romance",8.4
tt6078288,Compton's Finest,2018,Action,6.9
tt6078304,Vazandar: Biggie,2016,"Comedy,Drama",6.4
tt6078346,Kat and the Band,2019,"Comedy,Music",5.8
tt6078458,The Demolition of Truth-Psychologists Examine 9/11,2016,Documentary,6.1
tt6078626,Burn the Place you Hide,2016,Documentary,7.8
tt6078840,Let Me Eat Your Pancreas,2017,"Drama,Romance",7.1
tt6078842,Daytime Shooting Star,2017,"Family,Romance",6.7
tt6078866,Soni,2018,"Crime,Drama",7.1
tt6079186,Barefoot at Dawn,2017,"Drama,Family",6.7
tt6079330,Yesterday Wonder I Was,2017,Sci-Fi,6.7
tt6079516,I See You,2019,"Horror,Mystery,Thriller",6.8
tt6079632,Skin Deep Fairytale,2016,"Documentary,Family,History",5.4
tt6079642,Opuntia,2017,"Adventure,Biography,Documentary",9.2
tt6079644,What is Real? The Story of Jivamukti Yoga,2016,Documentary,7.1
tt6079652,Brides of Satan,2020,Horror,3.1
tt6079702,Suck It Up,2017,"Comedy,Drama",4.8
tt6079832,The Dirty Kind,2018,"Crime,Drama,Thriller",6.5
tt6079976,After Auschwitz,2017,Documentary,7.2
tt6080158,Not Alone,2016,Documentary,6.1
tt6080228,Anna Nicole & the Starlight Angel,2016,"Biography,Drama,Musical",8.9
tt6080240,Blood Surf,2016,Horror,4.5
tt6080382,Rage of the Mummy,2018,Horror,4.1
tt6080460,The Aliens,2017,Drama,6.6
tt6080504,The Blackhawk Dilemma,2016,Action,8.7
tt6080746,Raag Desh,2017,"Action,Drama,History",8.1
tt6080914,Dora,2017,"Drama,Horror",5.3
tt6081060,Touch by Touch,2015,"Comedy,Drama,Romance",6.2
tt6081632,Marie-Francine,2017,Comedy,5.7
tt6081668,Mating,2019,"Documentary,Romance",6.9
tt6081670,Possum,2018,"Drama,Horror,Mystery",5.8
tt6082222,No Way 2,2016,Comedy,5.3
tt6082296,The First Boys of Spring,2016,Documentary,7.4
tt6082386,Ease the Pain,2018,Thriller,4.0
tt6082610,A Shot in the Dark,2017,"Biography,Documentary,Sport",8.4
tt6082614,Tiger Girl,2017,"Action,Crime,Drama",5.5
tt6082630,Bobbi Jene,2017,"Documentary,Drama,Romance",6.3
tt6082646,#Uploading_Holocaust,2016,"Documentary,History",7.5
tt6082798,Godspeed: The Race Across America,2016,Documentary,6.8
tt6082974,Borderland,2016,"Action,Comedy,Crime",5.9
tt6083146,Murder in the Woods,2017,"Horror,Mystery,Thriller",3.8
tt6083230,Little Forest,2018,Drama,7.3
tt6083344,Terence McKenna's True Hallucinations,2016,Documentary,8.1
tt6083388,God of War,2017,"Action,Adventure,Drama",6.4
tt6083534,The Pigeon,2018,Drama,6.4
tt6083648,Looking Glass,2018,"Mystery,Thriller",4.7
tt6083652,An Acquired Taste,2016,"Adventure,Documentary,Family",8.4
tt6083734,Spending Thanksgiving with the Moretti's,2016,"Comedy,Drama",7.6
tt6084014,Batman: Master of Fear,2017,"Action,Fantasy",4.9
tt6084202,Blizzard of Souls,2019,"Action,Drama,History",7.2
tt6084472,Legends,2017,"Comedy,Drama,Music",6.3
tt6084676,Gregoire,2017,Drama,5.6
tt6085026,Don't Shoot,2017,Drama,5.3
tt6085152,Pressing On: The Letterpress Film,2017,Documentary,7.0
tt6085308,Something New,2016,Comedy,5.7
tt6085362,Decanted.,2016,Documentary,5.7
tt6085412,Alien Invasion,2018,"Horror,Sci-Fi",2.8
tt6085482,7 Minutes,2016,Drama,6.7
tt6085642,The Go-Getters,2018,"Adventure,Comedy",5.6
tt6085676,The Spirits,2016,"Drama,Fantasy,Mystery",5.9
tt6085872,Poor But Rich,2016,Comedy,6.1
tt6085890,Moving On,2017,Documentary,6.4
tt6085902,Shadows of Paradise,2016,Documentary,6.3
tt6085926,Abu: Father,2017,Documentary,8.0
tt6085984,How Jack Became Black,2018,Documentary,7.1
tt6086080,Mad Families,2017,Comedy,4.0
tt6086094,Miami Love Affair,2017,"Comedy,Romance",6.3
tt6086350,Tubby Hayes: A Man in a Hurry,2015,"Documentary,Music",7.5
tt6086432,Married on a Monday,2017,Comedy,7.1
tt6086442,La chasse au collet,2016,Drama,6.2
tt6086476,Bei Bei,2019,Documentary,7.8
tt6086614,Letters from Baghdad,2016,"Biography,Documentary,History",6.9
tt6086690,Can Hitler Happen Here?,2017,Drama,8.3
tt6086714,Because We're Heading Out,2016,Comedy,4.2
tt6086718,From Hell to the Wild West,2017,"Drama,Horror,Western",3.1
tt6086876,The Goblin,2017,"Fantasy,Horror,Thriller",4.8
tt6087056,True New York,2016,Documentary,7.2
tt6087058,Sebastian,2017,"Drama,Romance",5.6
tt6087226,Coma,2019,"Action,Adventure,Mystery",6.3
tt6087270,The Block,2016,Documentary,7.4
tt6087426,Still/Born,2017,"Horror,Thriller",5.4
tt6087434,Loopers: The Caddie's Long Walk,2019,"Documentary,Sport",7.2
tt6087562,The Scythian Lamb,2017,Thriller,6.4
tt6087964,Supervention 2,2016,"Documentary,Sport",7.8
tt6088016,Sammen om drømmen,2017,Documentary,5.5
tt6088258,The Kettle,2019,Drama,5.5
tt6088298,In the Steps of Trisha Brown,2016,Documentary,6.4
tt6088370,Worst Woman,2016,"Drama,Romance",6.3
tt6088456,Luna,2017,"Drama,Romance",6.5
tt6088634,The Third Party,2016,"Comedy,Drama,Romance",6.2
tt6088968,Henry,2017,"Drama,Family,Fantasy",3.2
tt6089272,Crafting An Echo,2019,Documentary,5.5
tt6089358,Haunting on Fraternity Row,2018,"Horror,Mystery,Thriller",3.8
tt6089458,M/M,2018,"Drama,Mystery,Thriller",4.8
tt6089576,Burn the Ships,2017,"Documentary,Sport",8.1
tt6089594,The Organizer,2017,Documentary,8.5
tt6089642,Jongo Fever,2016,Documentary,5.3
tt6089644,Manic,2017,"Documentary,Family",7.6
tt6089682,Mermaids,2017,Documentary,6.7
tt6089700,The Hatred,2017,"Drama,Horror,Mystery",3.6
tt6089744,Nina of the Woods,2020,"Adventure,Sci-Fi,Thriller",3.3
tt6089790,Walking Each Other Home,2017,Documentary,7.6
tt6090044,Romina,2018,"Horror,Thriller",2.3
tt6090190,Coby,2017,Documentary,6.4
tt6090242,Roman Vs. Fousey,2016,Documentary,6.0
tt6090264,Plastic China,2016,Documentary,7.6
tt6090268,Barbecue,2017,Documentary,6.5
tt6090588,The Menu,2016,"Crime,Drama",6.2
tt6090642,Gothic Assassins Redux,2016,Sci-Fi,7.4
tt6090764,Sakurada Reset Part II,2017,"Drama,Fantasy,Mystery",5.4
tt6090826,Gira & the Circus of Life,2016,Documentary,4.3
tt6090938,Hot Set,2016,"Comedy,Drama",6.2
tt6091028,Birthright: A War Story,2017,Documentary,7.2
tt6091122,Soufra,2017,Documentary,7.3
tt6091368,Secondhand Hearts,2017,"Drama,Romance",5.3
tt6091496,Safar,2016,"Adventure,Drama",8.1
tt6091936,Love O2O,2016,"Drama,Romance",6.4
tt6092638,Made In Venice,2016,Documentary,6.3
tt6093094,The Groove Is Not Trivial,2016,Documentary,9.4
tt6093162,I'll Push You: A Real-Life Inspiration,2017,"Adventure,Documentary,Drama",8.4
tt6093428,The Watchman,2017,Drama,6.5
tt6093580,Never Surrender: The Ed Ramsey Story,2016,Documentary,7.8
tt6093618,Antiquities,2018,Comedy,5.4
tt6094136,California Dreaming,2019,Documentary,5.5
tt6094746,"Rupert, Rupert & Rupert",2019,"Comedy,Drama",5.5
tt6094760,Playground,2016,"Drama,Thriller",6.1
tt6094930,This Ain't Normal,2018,Documentary,7.2
tt6094934,Sardari's Enigma,2017,"Documentary,Drama,History",9.1
tt6094944,Bad Lucky Goat,2017,"Comedy,Drama",6.8
tt6094950,A More Civil War,2018,"Documentary,Drama,History",9.0
tt6094970,Rebels on Pointe,2017,Documentary,7.4
tt6095002,Fade to Black,2017,Documentary,7.8
tt6095004,29 + 1,2017,"Comedy,Drama,Fantasy",6.7
tt6095010,The Dreamfinders,2016,Documentary,5.1
tt6095056,Padre,2016,Drama,5.9
tt6095072,Justine,2016,Drama,6.2
tt6095090,The Bride,2017,"Drama,Horror,Mystery",4.6
tt6095472,The Angry Birds Movie 2,2019,"Action,Adventure,Animation",6.4
tt6095482,The Lambirds,2017,Documentary,8.4
tt6095486,Rock Steady Row,2018,Drama,4.8
tt6095616,Mr & Mme Adelman,2017,"Comedy,Drama,Romance",7.3
tt6095714,The Boundary,2017,"Adventure,Drama,Romance",6.7
tt6095808,Hooked,2017,Drama,5.1
tt6095944,Nineteen: Shh! No Imagining!,2015,Comedy,5.4
tt6095974,You Are the Sea,2017,"Drama,Romance",6.4
tt6095976,Merry Christmas Mr. Mo,2016,"Comedy,Drama,Family",6.7
tt6095984,Point of No Return,2018,"Action,Adventure,Thriller",5.3
tt6095988,What Couples Do,2019,"Comedy,Drama",5.2
tt6095994,Khoj,2017,"Crime,Mystery,Thriller",6.7
tt6096128,Orange: Mirai,2016,"Animation,Drama,Romance",7.2
tt6096166,The Yukon Assignment,2018,"Adventure,Documentary",6.6
tt6096190,Brotherly Love,2017,Drama,5.2
tt6096192,Happy New Year Tijuana,2018,"Comedy,Drama,Romance",7.2
tt6096194,Different Flowers,2017,Drama,5.2
tt6096254,The Diggers,2019,"Comedy,Crime,Drama",4.7
tt6096256,My Tourette's,2018,Documentary,5.9
tt6096272,Motel,2017,Documentary,7.5
tt6096296,YouthMin,2018,Comedy,5.0
tt6096308,Still,2018,"Drama,Fantasy,Mystery",5.2
tt6096334,Here After,2018,Documentary,6.8
tt6096340,The Lost Village,2018,Documentary,3.4
tt6096346,New Chefs on the Block,2017,Documentary,7.7
tt6096414,Knock Knock,2017,"Comedy,Horror",6.0
tt6096418,Black Mamba,2016,"Action,Comedy,Fantasy",7.2
tt6096500,In and Out,2017,"Comedy,Fantasy",5.4
tt6096528,Elon Doesn't Believe in Death,2016,Drama,5.2
tt6096542,In the Middle of the River,2018,Drama,6.4
tt6096562,Lovers,2018,"Comedy,Drama,Romance",5.4
tt6096852,Follow the Crows,2018,Thriller,6.2
tt6096884,Njandukalude Naattil Oridavela,2017,"Comedy,Drama,Family",7.1
tt6096894,Strangers,2017,"Action,Crime,Drama",5.8
tt6096930,Emergency Landing,2016,Drama,7.6
tt6096938,Halloween: The Night HE Came Back,2016,Horror,6.0
tt6096948,Let the Girls Play,2018,"Comedy,Drama,History",6.0
tt6096958,Kids Against the Sorcerers,2016,"Adventure,Animation,Drama",1.1
tt6097244,Chosen: Custody of the Eyes,2017,"Biography,Documentary",8.6
tt6097278,Damned Summer,2017,"Drama,Music",5.3
tt6097280,Documenting the Witch Path,2017,"Documentary,Horror",4.8
tt6097284,Never Fall in Love,2017,"Drama,Romance,Sport",5.8
tt6097390,Kani Shingal?,2016,"Documentary,Drama",7.3
tt6097440,Expecting,2018,Thriller,5.4
tt6097486,Quail Lake,2019,Drama,4.9
tt6097498,Till Death,2018,Thriller,4.8
tt6097522,Empire State of the Dead,2016,Horror,4.1
tt6097524,People with Issues,2018,"Comedy,Drama,Romance",6.5
tt6097798,Radius,2017,"Drama,Horror,Mystery",6.2
tt6097886,The Test and The Art of Thinking,2018,Documentary,6.3
tt6097892,Master (Documentary on Qi Gong Healer and Kung Fu Grandmaster Zhou Ting Jue),2018,Documentary,9.0
tt6097926,Arrangiarsi: pizza... and the art of living,2017,Documentary,7.9
tt6098134,Mr. Snow White,2016,Comedy,3.1
tt6098154,Across the Rails,2018,"Comedy,Drama",6.3
tt6098208,Black Kite,2017,Drama,7.4
tt6098336,Spooked,2020,Thriller,6.5
tt6098380,Isabelle,2018,"Horror,Thriller",4.2
tt6098414,Built to Fail,2017,Documentary,9.6
tt6098464,Prism,2017,"Comedy,Drama,Horror",5.3
tt6098486,Assholes,2017,"Comedy,Drama,Romance",4.0
tt6098500,The Manhattan Front,2018,"Drama,History,War",6.3
tt6098512,500 Years,2017,Documentary,7.8
tt6098518,Revisions,2016,Drama,7.7
tt6098526,A Motion Selfie,2018,"Biography,Comedy,Drama",6.1
tt6098544,I Am Another You,2017,"Biography,Documentary",7.2
tt6098546,The Family I Had,2017,"Crime,Documentary",6.7
tt6098552,The Last Pig,2017,Documentary,8.4
tt6098570,Sugar Sisters,2016,Documentary,5.7
tt6098574,Agnes Martin Before the Grid,2016,Documentary,7.0
tt6098626,Black Memorabilia,2018,Documentary,6.1
tt6098696,Resistance at Tule Lake,2017,"Documentary,History",7.5
tt6098734,Cannibal Corpse Killers,2018,"Action,Drama,Horror",3.3
tt6098788,Pop Lock 'n Roll,2016,"Drama,Music,Romance",9.6
tt6098794,Ecstasy,2017,"Romance,Thriller",3.5
tt6098868,The Trouble with Wolves,2018,"Documentary,Drama,History",8.2
tt6098932,Call It in the Air,2016,Comedy,8.1
tt6099304,Freezing,2016,"Drama,Family",7.5
tt6099400,"Normal Life, A",2016,"Drama,Family",7.4
tt6099416,Discreet,2017,"Crime,Drama,Mystery",4.3
tt6099438,Sea to Shining Sea,2017,"Comedy,Drama",6.0
tt6099456,I Am Shakespeare: The Henry Green Story,2017,"Biography,Crime,Documentary",8.6
tt6099462,Status Pending,2018,"Comedy,Drama,Romance",5.0
tt6099466,Yung Galore,2017,"Adventure,Drama,Romance",4.9
tt6099468,Romantic Road,2017,"Adventure,Documentary,Romance",6.7
tt6099470,Once a Marine,2020,"Documentary,War",8.4
tt6099490,Little Stones,2017,Documentary,8.0
tt6099494,Purdah,2018,"Documentary,Drama,Sport",8.1
tt6099554,The Portrait,2017,"Drama,Musical,Romance",7.1
tt6100286,Escape from Raqqa,2019,"Drama,Thriller",6.2
tt6100336,A Balkan Noir,2017,Drama,5.0
tt6100478,Wildman: My Search for Sasquatch,2016,Documentary,5.9
tt6100824,Struggle & Hope,2017,"Documentary,History,Music",8.2
tt6100898,Cupid's Proxy,2017,Family,5.8
tt6101060,Cage the Bear,2016,Adventure,3.0
tt6101284,A Sibling Mystery,2017,"Comedy,Mystery",7.0
tt6101426,"The Motivation Factor: to Become Smart, Productive & Mentally Stable",2017,Documentary,8.6
tt6101430,Overload: America's Toxic Love Story,2018,Documentary,8.0
tt6101458,Groom's Block,2017,"Crime,Drama",6.4
tt6101486,Looking for David,2017,Documentary,7.4
tt6101516,Virgin Hunters 2,2016,"Comedy,Sci-Fi",3.3
tt6101602,Madeline's Madeline,2018,Drama,6.3
tt6101746,Rocky Mountain Fast Guy,2018,"Adventure,Drama,Music",7.9
tt6101820,Perfect Strangers,2017,"Comedy,Drama",6.9
tt6102000,Royal Shakespeare Company: Cymbeline,2016,"Drama,Romance",7.3
tt6102062,Family Covenant,2016,Horror,4.4
tt6102104,The Ride,2018,Drama,7.2
tt6102154,We Are Dirt,2016,"Action,Documentary,Sport",8.8
tt6102318,Iron Brothers,2018,"Action,Adventure,Drama",4.8
tt6102396,Kaalakaandi,2018,"Comedy,Thriller",6.3
tt6103292,Lock,2016,Thriller,6.0
tt6103318,"Don't Swallow My Heart, Alligator Girl!",2017,Drama,5.7
tt6103504,Boys in Wolves' Clothing,2016,Drama,6.9
tt6103702,Many Heavens,2017,Drama,7.0
tt6103962,It's All Good,2016,Comedy,6.5
tt6103980,House on Ghost Hill Road,2016,Horror,7.5
tt6104058,I'm a Killer,2016,"Crime,Drama,Mystery",6.9
tt6104206,Jackals,2017,"Drama,Horror,Mystery",4.9
tt6104268,Ramaleela,2017,"Drama,Thriller",7.3
tt6104322,Rust 2,2016,Horror,4.6
tt6104684,Lake of Shadows,2019,Horror,6.8
tt6104768,Dances with Werewolves,2017,Horror,5.7
tt6105098,The Lion King,2019,"Adventure,Animation,Drama",6.8
tt6105150,Sliders,2018,Drama,3.3
tt6105406,Charged: The Eduardo Garcia Story,2017,"Action,Adventure,Biography",7.4
tt6105430,Silence of the Wind,2017,Drama,6.6
tt6105714,100 Blocks,2017,Drama,6.3
tt6105774,The Reliant,2019,Action,3.3
